Source,Target,Type,Id,Label,timeset,Weight,mmnt-edgetype
T1134.001,T1110.001,Undirected,3313,technique-technique,,1,technique<--->technique
T1134.001,T1110.003,Undirected,3314,technique-technique,,1,technique<--->technique
T1134.001,T1059.001,Undirected,3315,technique-technique,,2,technique<--->technique
T1134.001,T1059.003,Undirected,3316,technique-technique,,2,technique<--->technique
T1134.001,T1092,Undirected,3317,technique-technique,,1,technique<--->technique
T1134.001,T1586.002,Undirected,3318,technique-technique,,1,technique<--->technique
T1134.001,T1001.001,Undirected,3319,technique-technique,,1,technique<--->technique
T1134.001,T1074.001,Undirected,3320,technique-technique,,1,technique<--->technique
T1134.001,T1074.002,Undirected,3321,technique-technique,,2,technique<--->technique
T1134.001,T1030,Undirected,3322,technique-technique,,1,technique<--->technique
T1134.001,T1213,Undirected,3323,technique-technique,,1,technique<--->technique
T1134.001,T1213.002,Undirected,3324,technique-technique,,1,technique<--->technique
T1134.001,T1005,Undirected,3325,technique-technique,,1,technique<--->technique
T1134.001,T1039,Undirected,3326,technique-technique,,1,technique<--->technique
T1134.001,T1025,Undirected,3327,technique-technique,,1,technique<--->technique
T1134.001,T1140,Undirected,3328,technique-technique,,1,technique<--->technique
T1134.001,T1482,Undirected,3329,technique-technique,,1,technique<--->technique
T1134.001,T1189,Undirected,3330,technique-technique,,1,technique<--->technique
T1134.001,T1114.002,Undirected,3331,technique-technique,,1,technique<--->technique
T1134.001,T1573.002,Undirected,3332,technique-technique,,1,technique<--->technique
T1134.001,T1573.001,Undirected,3333,technique-technique,,1,technique<--->technique
T1134.001,T1546.015,Undirected,3334,technique-technique,,1,technique<--->technique
T1134.001,T1546.003,Undirected,3335,technique-technique,,1,technique<--->technique
T1134.001,T1048.002,Undirected,3336,technique-technique,,1,technique<--->technique
T1134.001,T1048.003,Undirected,3337,technique-technique,,1,technique<--->technique
T1134.001,T1567,Undirected,3338,technique-technique,,1,technique<--->technique
T1134.001,T1190,Undirected,3339,technique-technique,,1,technique<--->technique
T1134.001,T1203,Undirected,3340,technique-technique,,1,technique<--->technique
T1134.001,T1211,Undirected,3341,technique-technique,,1,technique<--->technique
T1134.001,T1068,Undirected,3342,technique-technique,,2,technique<--->technique
T1134.001,T1210,Undirected,3343,technique-technique,,1,technique<--->technique
T1134.001,T1133,Undirected,3344,technique-technique,,1,technique<--->technique
T1134.001,T1083,Undirected,3345,technique-technique,,1,technique<--->technique
T1134.001,T1589.001,Undirected,3346,technique-technique,,1,technique<--->technique
T1134.001,T1564.001,Undirected,3347,technique-technique,,1,technique<--->technique
T1134.001,T1564.003,Undirected,3348,technique-technique,,1,technique<--->technique
T1134.001,T1070.001,Undirected,3349,technique-technique,,2,technique<--->technique
T1134.001,T1070.004,Undirected,3350,technique-technique,,2,technique<--->technique
T1134.001,T1070.006,Undirected,3351,technique-technique,,1,technique<--->technique
T1134.001,T1105,Undirected,3352,technique-technique,,2,technique<--->technique
T1134.001,T1056.001,Undirected,3353,technique-technique,,1,technique<--->technique
T1134.001,T1559.002,Undirected,3354,technique-technique,,1,technique<--->technique
T1134.001,T1036,Undirected,3355,technique-technique,,1,technique<--->technique
T1134.001,T1036.005,Undirected,3356,technique-technique,,1,technique<--->technique
T1134.001,T1112,Undirected,3357,technique-technique,,1,technique<--->technique
T1134.001,T1498,Undirected,3358,technique-technique,,1,technique<--->technique
T1134.001,T1040,Undirected,3359,technique-technique,,1,technique<--->technique
T1134.001,T1003,Undirected,3360,technique-technique,,1,technique<--->technique
T1134.001,T1003.001,Undirected,3361,technique-technique,,2,technique<--->technique
T1134.001,T1003.003,Undirected,3362,technique-technique,,1,technique<--->technique
T1134.001,T1027,Undirected,3363,technique-technique,,2,technique<--->technique
T1134.001,T1588.002,Undirected,3364,technique-technique,,1,technique<--->technique
T1134.001,T1137.002,Undirected,3365,technique-technique,,1,technique<--->technique
T1134.001,T1120,Undirected,3366,technique-technique,,1,technique<--->technique
T1134.001,T1598,Undirected,3367,technique-technique,,1,technique<--->technique
T1134.001,T1598.003,Undirected,3368,technique-technique,,1,technique<--->technique
T1134.001,T1566.001,Undirected,3369,technique-technique,,2,technique<--->technique
T1134.001,T1566.002,Undirected,3370,technique-technique,,2,technique<--->technique
T1134.001,T1542.003,Undirected,3371,technique-technique,,1,technique<--->technique
T1134.001,T1057,Undirected,3372,technique-technique,,1,technique<--->technique
T1134.001,T1055.004,Undirected,3373,technique-technique,,1,technique<--->technique
T1134.001,T1090.002,Undirected,3374,technique-technique,,1,technique<--->technique
T1134.001,T1090.003,Undirected,3375,technique-technique,,1,technique<--->technique
T1134.001,T1021.001,Undirected,3376,technique-technique,,1,technique<--->technique
T1134.001,T1021.002,Undirected,3377,technique-technique,,2,technique<--->technique
T1134.001,T1018,Undirected,3378,technique-technique,,1,technique<--->technique
T1134.001,T1091,Undirected,3379,technique-technique,,1,technique<--->technique
T1134.001,T1014,Undirected,3380,technique-technique,,1,technique<--->technique
T1134.001,T1053.005,Undirected,3381,technique-technique,,1,technique<--->technique
T1134.001,T1113,Undirected,3382,technique-technique,,1,technique<--->technique
T1134.001,T1505.003,Undirected,3383,technique-technique,,1,technique<--->technique
T1134.001,T1518.001,Undirected,3384,technique-technique,,1,technique<--->technique
T1134.001,T1528,Undirected,3385,technique-technique,,1,technique<--->technique
T1134.001,T1218.011,Undirected,3386,technique-technique,,1,technique<--->technique
T1134.001,T1221,Undirected,3387,technique-technique,,1,technique<--->technique
T1134.001,T1199,Undirected,3388,technique-technique,,1,technique<--->technique
T1134.001,T1550.001,Undirected,3389,technique-technique,,1,technique<--->technique
T1134.001,T1550.002,Undirected,3390,technique-technique,,1,technique<--->technique
T1134.001,T1204.002,Undirected,3391,technique-technique,,2,technique<--->technique
T1134.001,T1204.001,Undirected,3392,technique-technique,,2,technique<--->technique
T1134.001,T1078,Undirected,3393,technique-technique,,2,technique<--->technique
T1134.001,T1078.004,Undirected,3394,technique-technique,,1,technique<--->technique
T1134.001,T1102,Undirected,3395,technique-technique,,1,technique<--->technique
T1134.001,T1102.002,Undirected,3396,technique-technique,,1,technique<--->technique
T1134.001,T1047,Undirected,3397,technique-technique,,1,technique<--->technique
T1087,T1087.004,Undirected,3398,technique-technique,,1,technique<--->technique
T1087,T1087.002,Undirected,3399,technique-technique,,1,technique<--->technique
T1087,T1098.001,Undirected,3400,technique-technique,,1,technique<--->technique
T1087,T1098.003,Undirected,3401,technique-technique,,1,technique<--->technique
T1087,T1098.002,Undirected,3402,technique-technique,,1,technique<--->technique
T1087,T1098.005,Undirected,3403,technique-technique,,1,technique<--->technique
T1087,T1583.001,Undirected,3404,technique-technique,,1,technique<--->technique
T1087,T1583.006,Undirected,3405,technique-technique,,1,technique<--->technique
T1087,T1595.002,Undirected,3406,technique-technique,,1,technique<--->technique
T1087,T1071.001,Undirected,3407,technique-technique,,1,technique<--->technique
T1087,T1560.001,Undirected,3408,technique-technique,,1,technique<--->technique
T1087,T1547.001,Undirected,3409,technique-technique,,1,technique<--->technique
T1087,T1547.009,Undirected,3410,technique-technique,,1,technique<--->technique
T1087,T1110.003,Undirected,3411,technique-technique,,1,technique<--->technique
T1087,T1059.001,Undirected,3412,technique-technique,,1,technique<--->technique
T1087,T1059.006,Undirected,3413,technique-technique,,1,technique<--->technique
T1087,T1059.005,Undirected,3414,technique-technique,,1,technique<--->technique
T1087,T1059.003,Undirected,3415,technique-technique,,1,technique<--->technique
T1087,T1586.002,Undirected,3416,technique-technique,,1,technique<--->technique
T1087,T1584.001,Undirected,3417,technique-technique,,1,technique<--->technique
T1087,T1136.003,Undirected,3418,technique-technique,,1,technique<--->technique
T1087,T1555,Undirected,3419,technique-technique,,1,technique<--->technique
T1087,T1555.003,Undirected,3420,technique-technique,,1,technique<--->technique
T1087,T1001.002,Undirected,3421,technique-technique,,1,technique<--->technique
T1087,T1074.002,Undirected,3422,technique-technique,,1,technique<--->technique
T1087,T1213,Undirected,3423,technique-technique,,1,technique<--->technique
T1087,T1213.003,Undirected,3424,technique-technique,,1,technique<--->technique
T1087,T1005,Undirected,3425,technique-technique,,1,technique<--->technique
T1087,T1140,Undirected,3426,technique-technique,,1,technique<--->technique
T1087,T1587.003,Undirected,3427,technique-technique,,1,technique<--->technique
T1087,T1587.001,Undirected,3428,technique-technique,,1,technique<--->technique
T1087,T1484.002,Undirected,3429,technique-technique,,1,technique<--->technique
T1087,T1482,Undirected,3430,technique-technique,,1,technique<--->technique
T1087,T1568,Undirected,3431,technique-technique,,1,technique<--->technique
T1087,T1114.002,Undirected,3432,technique-technique,,1,technique<--->technique
T1087,T1573,Undirected,3433,technique-technique,,1,technique<--->technique
T1087,T1546.008,Undirected,3434,technique-technique,,1,technique<--->technique
T1087,T1546.003,Undirected,3435,technique-technique,,1,technique<--->technique
T1087,T1048.002,Undirected,3436,technique-technique,,1,technique<--->technique
T1087,T1190,Undirected,3437,technique-technique,,1,technique<--->technique
T1087,T1203,Undirected,3438,technique-technique,,1,technique<--->technique
T1087,T1068,Undirected,3439,technique-technique,,1,technique<--->technique
T1087,T1133,Undirected,3440,technique-technique,,1,technique<--->technique
T1087,T1083,Undirected,3441,technique-technique,,1,technique<--->technique
T1087,T1606.002,Undirected,3442,technique-technique,,1,technique<--->technique
T1087,T1606.001,Undirected,3443,technique-technique,,1,technique<--->technique
T1087,T1589.001,Undirected,3444,technique-technique,,1,technique<--->technique
T1087,T1562.002,Undirected,3445,technique-technique,,1,technique<--->technique
T1087,T1562.004,Undirected,3446,technique-technique,,1,technique<--->technique
T1087,T1562.001,Undirected,3447,technique-technique,,1,technique<--->technique
T1087,T1070,Undirected,3448,technique-technique,,1,technique<--->technique
T1087,T1070.004,Undirected,3449,technique-technique,,1,technique<--->technique
T1087,T1070.006,Undirected,3450,technique-technique,,1,technique<--->technique
T1087,T1105,Undirected,3451,technique-technique,,1,technique<--->technique
T1087,T1036,Undirected,3452,technique-technique,,1,technique<--->technique
T1087,T1036.004,Undirected,3453,technique-technique,,1,technique<--->technique
T1087,T1036.005,Undirected,3454,technique-technique,,1,technique<--->technique
T1087,T1621,Undirected,3455,technique-technique,,1,technique<--->technique
T1087,T1095,Undirected,3456,technique-technique,,1,technique<--->technique
T1087,T1003.006,Undirected,3457,technique-technique,,1,technique<--->technique
T1087,T1027,Undirected,3458,technique-technique,,1,technique<--->technique
T1087,T1027.001,Undirected,3459,technique-technique,,1,technique<--->technique
T1087,T1027.006,Undirected,3460,technique-technique,,1,technique<--->technique
T1087,T1027.002,Undirected,3461,technique-technique,,1,technique<--->technique
T1087,T1588.002,Undirected,3462,technique-technique,,1,technique<--->technique
T1087,T1069,Undirected,3463,technique-technique,,1,technique<--->technique
T1087,T1069.002,Undirected,3464,technique-technique,,1,technique<--->technique
T1087,T1566.001,Undirected,3465,technique-technique,,1,technique<--->technique
T1087,T1566.002,Undirected,3466,technique-technique,,1,technique<--->technique
T1087,T1566.003,Undirected,3467,technique-technique,,1,technique<--->technique
T1087,T1057,Undirected,3468,technique-technique,,1,technique<--->technique
T1087,T1090.004,Undirected,3469,technique-technique,,1,technique<--->technique
T1087,T1090.001,Undirected,3470,technique-technique,,1,technique<--->technique
T1087,T1090.003,Undirected,3471,technique-technique,,1,technique<--->technique
T1087,T1021.001,Undirected,3472,technique-technique,,1,technique<--->technique
T1087,T1021.002,Undirected,3473,technique-technique,,1,technique<--->technique
T1087,T1021.006,Undirected,3474,technique-technique,,1,technique<--->technique
T1087,T1018,Undirected,3475,technique-technique,,1,technique<--->technique
T1087,T1053.005,Undirected,3476,technique-technique,,1,technique<--->technique
T1087,T1505.003,Undirected,3477,technique-technique,,1,technique<--->technique
T1087,T1539,Undirected,3478,technique-technique,,1,technique<--->technique
T1087,T1558.003,Undirected,3479,technique-technique,,1,technique<--->technique
